NAME,ROW,COL,RAD
./data/9741.npy,168,178,32
./data/9742.npy,149,150,29
./data/9743.npy,111,196,55
./data/9744.npy,84,97,82
./data/9745.npy,20,162,99
./data/9746.npy,31,147,86
./data/9747.npy,139,8,54
./data/9748.npy,117,180,66
./data/9749.npy,128,35,39
./data/9750.npy,16,45,76
./data/9751.npy,113,49,78
./data/9752.npy,110,65,77
./data/9753.npy,148,173,18
./data/9754.npy,3,64,85
./data/9755.npy,195,42,81
./data/9756.npy,10,11,23
./data/9757.npy,119,78,28
./data/9758.npy,57,59,30
./data/9759.npy,38,58,93
./data/9760.npy,127,155,90
./data/9761.npy,176,24,81
./data/9762.npy,101,62,75
./data/9763.npy,194,126,44
./data/9764.npy,163,18,14
./data/9765.npy,75,196,70
./data/9766.npy,134,86,27
./data/9767.npy,104,116,39
./data/9768.npy,84,187,74
./data/9769.npy,111,33,13
./data/9770.npy,64,50,69
./data/9771.npy,126,187,93
./data/9772.npy,25,134,34
./data/9773.npy,70,180,49
./data/9774.npy,155,13,50
./data/9775.npy,129,173,63
./data/9776.npy,110,176,33
./data/9777.npy,62,130,27
./data/9778.npy,93,4,76
./data/9779.npy,131,54,65
./data/9780.npy,22,55,61
./data/9781.npy,144,38,86
./data/9782.npy,147,199,12
./data/9783.npy,184,52,78
./data/9784.npy,44,54,13
./data/9785.npy,133,4,65
./data/9786.npy,137,34,12
./data/9787.npy,111,99,51
./data/9788.npy,75,162,95
./data/9789.npy,137,139,50
./data/9790.npy,81,194,89
./data/9791.npy,6,29,78
./data/9792.npy,30,123,19
./data/9793.npy,131,191,68
./data/9794.npy,77,37,18
./data/9795.npy,48,20,59
./data/9796.npy,195,138,70
./data/9797.npy,30,85,99
./data/9798.npy,149,197,16
./data/9799.npy,164,104,14
./data/9800.npy,112,40,58
./data/9801.npy,60,105,66
./data/9802.npy,99,107,24
./data/9803.npy,99,193,28
./data/9804.npy,175,69,38
./data/9805.npy,181,114,16
./data/9806.npy,89,108,92
./data/9807.npy,115,124,44
./data/9808.npy,89,24,88
./data/9809.npy,83,154,36
./data/9810.npy,95,74,41
./data/9811.npy,123,38,23
./data/9812.npy,18,139,83
./data/9813.npy,91,60,46
./data/9814.npy,127,39,37
./data/9815.npy,197,197,82
./data/9816.npy,67,16,44
./data/9817.npy,27,79,55
./data/9818.npy,12,105,67
./data/9819.npy,20,58,72
./data/9820.npy,131,177,37
./data/9821.npy,72,126,14
./data/9822.npy,175,32,97
./data/9823.npy,133,196,94
./data/9824.npy,28,129,21
./data/9825.npy,130,174,46
./data/9826.npy,160,118,56
./data/9827.npy,193,15,25
./data/9828.npy,155,55,40
./data/9829.npy,75,88,97
./data/9830.npy,55,1,17
./data/9831.npy,12,50,85
./data/9832.npy,117,107,90
./data/9833.npy,177,155,40
./data/9834.npy,148,114,44
./data/9835.npy,11,1,13
./data/9836.npy,112,106,40
./data/9837.npy,112,119,67
./data/9838.npy,161,70,34
./data/9839.npy,51,124,32
./data/9840.npy,109,106,59
./data/9841.npy,185,180,52
./data/9842.npy,30,26,96
./data/9843.npy,92,8,43
./data/9844.npy,147,31,62
./data/9845.npy,141,85,36
./data/9846.npy,24,148,94
./data/9847.npy,153,12,26
./data/9848.npy,83,144,64
./data/9849.npy,115,175,43
./data/9850.npy,107,147,55
./data/9851.npy,57,61,31
./data/9852.npy,0,80,73
./data/9853.npy,28,153,64
./data/9854.npy,73,51,93
./data/9855.npy,53,136,53
./data/9856.npy,98,130,62
./data/9857.npy,69,194,92
./data/9858.npy,91,139,23
./data/9859.npy,86,74,98
./data/9860.npy,8,113,79
./data/9861.npy,124,19,64
./data/9862.npy,44,21,82
./data/9863.npy,144,36,13
./data/9864.npy,150,175,81
./data/9865.npy,111,2,20
./data/9866.npy,89,88,34
./data/9867.npy,68,139,75
./data/9868.npy,180,132,76
./data/9869.npy,163,68,81
./data/9870.npy,152,68,50
./data/9871.npy,167,151,33
./data/9872.npy,183,183,67
./data/9873.npy,179,111,25
./data/9874.npy,138,171,96
./data/9875.npy,104,103,58
./data/9876.npy,125,36,71
./data/9877.npy,108,115,14
./data/9878.npy,5,58,75
./data/9879.npy,46,23,47
./data/9880.npy,121,186,17
./data/9881.npy,43,61,28
./data/9882.npy,73,120,33
./data/9883.npy,32,139,73
./data/9884.npy,158,13,16
./data/9885.npy,97,79,59
./data/9886.npy,74,131,28
./data/9887.npy,154,117,45
./data/9888.npy,114,133,38
./data/9889.npy,117,74,60
./data/9890.npy,138,189,20
./data/9891.npy,192,151,59
./data/9892.npy,39,105,26
./data/9893.npy,152,139,40
./data/9894.npy,116,4,91
./data/9895.npy,25,65,56
./data/9896.npy,97,150,59
./data/9897.npy,83,76,29
./data/9898.npy,3,158,65
./data/9899.npy,91,7,43
./data/9900.npy,159,62,21
./data/9901.npy,125,60,31
./data/9902.npy,25,127,62
./data/9903.npy,95,180,53
./data/9904.npy,115,71,85
./data/9905.npy,99,139,79
./data/9906.npy,131,48,93
./data/9907.npy,100,150,90
./data/9908.npy,47,197,37
./data/9909.npy,30,154,91
./data/9910.npy,97,160,94
./data/9911.npy,163,135,76
./data/9912.npy,176,39,27
./data/9913.npy,57,111,39
./data/9914.npy,3,155,92
./data/9915.npy,173,181,49
./data/9916.npy,76,35,26
./data/9917.npy,194,159,24
./data/9918.npy,87,14,80
./data/9919.npy,55,23,85
./data/9920.npy,87,138,78
./data/9921.npy,83,70,66
./data/9922.npy,189,155,53
./data/9923.npy,67,100,28
./data/9924.npy,78,84,87
./data/9925.npy,4,110,18
./data/9926.npy,164,131,80
./data/9927.npy,146,137,61
./data/9928.npy,62,161,26
./data/9929.npy,84,50,90
./data/9930.npy,106,16,12
./data/9931.npy,66,80,47
./data/9932.npy,186,157,91
./data/9933.npy,133,100,47
./data/9934.npy,142,144,39
./data/9935.npy,183,38,49
./data/9936.npy,190,149,12
./data/9937.npy,17,67,62
./data/9938.npy,134,134,85
./data/9939.npy,49,145,51
./data/9940.npy,22,34,64
./data/9941.npy,8,178,58
./data/9942.npy,15,58,99
./data/9943.npy,41,48,76
./data/9944.npy,192,177,64
./data/9945.npy,51,116,50
./data/9946.npy,112,194,49
./data/9947.npy,28,59,48
./data/9948.npy,0,48,15
./data/9949.npy,0,134,20
./data/9950.npy,195,91,57
./data/9951.npy,81,177,26
./data/9952.npy,5,102,59
./data/9953.npy,112,69,40
./data/9954.npy,141,164,93
./data/9955.npy,58,121,53
./data/9956.npy,11,49,96
./data/9957.npy,143,150,42
./data/9958.npy,148,118,97
./data/9959.npy,32,102,96
./data/9960.npy,68,67,73
./data/9961.npy,10,181,99
./data/9962.npy,67,74,71
./data/9963.npy,152,131,97
./data/9964.npy,88,101,36
./data/9965.npy,160,47,64
./data/9966.npy,16,19,66
./data/9967.npy,33,179,98
./data/9968.npy,33,27,81
./data/9969.npy,134,74,47
./data/9970.npy,106,38,41
./data/9971.npy,162,78,89
./data/9972.npy,93,98,91
./data/9973.npy,196,181,85
./data/9974.npy,178,145,74
./data/9975.npy,171,76,50
./data/9976.npy,18,67,28
./data/9977.npy,113,10,12
./data/9978.npy,37,106,54
./data/9979.npy,44,145,24
./data/9980.npy,175,175,38
./data/9981.npy,180,120,44
./data/9982.npy,82,198,90
./data/9983.npy,106,197,98
./data/9984.npy,111,127,24
./data/9985.npy,145,43,25
./data/9986.npy,107,146,56
./data/9987.npy,42,65,98
./data/9988.npy,147,138,26
./data/9989.npy,88,133,73
./data/9990.npy,58,190,96
./data/9991.npy,34,131,54
./data/9992.npy,1,4,43
./data/9993.npy,56,199,71
./data/9994.npy,155,106,73
./data/9995.npy,4,27,84
./data/9996.npy,167,183,95
./data/9997.npy,6,117,91
./data/9998.npy,149,130,71
./data/9999.npy,101,77,56
./data/10000.npy,28,130,70
./data/10001.npy,175,113,85
./data/10002.npy,115,134,49
./data/10003.npy,83,176,49
./data/10004.npy,42,133,52
./data/10005.npy,32,136,40
./data/10006.npy,192,101,60
./data/10007.npy,145,199,81
./data/10008.npy,172,183,28
./data/10009.npy,60,97,73
./data/10010.npy,92,38,71
./data/10011.npy,72,26,73
./data/10012.npy,93,149,41
./data/10013.npy,42,143,84
./data/10014.npy,87,18,48
./data/10015.npy,41,32,18
./data/10016.npy,94,190,51
./data/10017.npy,132,5,83
./data/10018.npy,151,38,76
./data/10019.npy,69,132,54
./data/10020.npy,176,10,30
./data/10021.npy,44,179,67
./data/10022.npy,155,18,77
./data/10023.npy,116,199,82
./data/10024.npy,160,95,92
./data/10025.npy,95,147,53
./data/10026.npy,165,196,77
./data/10027.npy,158,196,31
./data/10028.npy,57,152,21
./data/10029.npy,112,110,42
./data/10030.npy,161,161,50
./data/10031.npy,87,75,24
./data/10032.npy,51,109,67
./data/10033.npy,197,173,13
./data/10034.npy,112,163,21
./data/10035.npy,86,118,45
./data/10036.npy,191,127,82
./data/10037.npy,122,118,24
./data/10038.npy,109,51,26
./data/10039.npy,35,146,84
./data/10040.npy,171,75,65
./data/10041.npy,164,153,51
./data/10042.npy,20,165,20
./data/10043.npy,49,199,56
./data/10044.npy,161,62,29
./data/10045.npy,96,21,17
./data/10046.npy,181,173,72
./data/10047.npy,178,23,91
./data/10048.npy,52,187,96
./data/10049.npy,176,139,25
./data/10050.npy,26,103,13
./data/10051.npy,88,46,20
./data/10052.npy,118,71,35
./data/10053.npy,15,51,34
./data/10054.npy,73,131,14
./data/10055.npy,118,174,79
./data/10056.npy,17,168,53
./data/10057.npy,115,158,21
./data/10058.npy,44,117,71
./data/10059.npy,52,26,78
./data/10060.npy,195,70,10
./data/10061.npy,41,133,37
./data/10062.npy,25,170,40
./data/10063.npy,105,163,13
./data/10064.npy,199,158,67
./data/10065.npy,121,176,56
./data/10066.npy,91,153,31
./data/10067.npy,2,121,50
./data/10068.npy,63,161,96
./data/10069.npy,114,81,36
./data/10070.npy,177,89,19
./data/10071.npy,23,92,45
./data/10072.npy,6,96,14
./data/10073.npy,37,107,38
./data/10074.npy,140,49,98
./data/10075.npy,153,113,29
./data/10076.npy,6,159,78
./data/10077.npy,163,92,80
./data/10078.npy,103,47,57
./data/10079.npy,24,8,56
./data/10080.npy,43,182,45
./data/10081.npy,80,151,16
./data/10082.npy,195,102,39
./data/10083.npy,43,159,28
./data/10084.npy,128,182,98
./data/10085.npy,120,105,58
./data/10086.npy,92,151,72
./data/10087.npy,76,129,28
./data/10088.npy,49,158,49
./data/10089.npy,83,150,35
./data/10090.npy,154,59,33
./data/10091.npy,13,60,95
./data/10092.npy,170,180,36
./data/10093.npy,3,13,48
./data/10094.npy,61,122,41
./data/10095.npy,41,60,88
./data/10096.npy,167,183,26
./data/10097.npy,147,179,28
./data/10098.npy,6,55,13
./data/10099.npy,19,47,86
./data/10100.npy,25,174,18
./data/10101.npy,160,54,85
./data/10102.npy,44,8,77
./data/10103.npy,9,96,41
./data/10104.npy,153,35,98
./data/10105.npy,74,135,57
./data/10106.npy,99,71,41
./data/10107.npy,50,147,17
./data/10108.npy,57,151,21
./data/10109.npy,168,194,57
./data/10110.npy,96,48,10
./data/10111.npy,58,49,68
./data/10112.npy,118,56,40
./data/10113.npy,83,198,18
./data/10114.npy,175,98,66
./data/10115.npy,76,48,81
./data/10116.npy,172,174,18
./data/10117.npy,180,38,13
./data/10118.npy,170,48,80
./data/10119.npy,6,156,78
./data/10120.npy,58,0,27
./data/10121.npy,182,140,99
./data/10122.npy,159,155,29
./data/10123.npy,62,124,29
./data/10124.npy,157,103,32
./data/10125.npy,137,169,74
./data/10126.npy,148,7,65
./data/10127.npy,146,171,36
./data/10128.npy,153,71,40
./data/10129.npy,92,143,53
./data/10130.npy,136,81,46
./data/10131.npy,125,183,96
./data/10132.npy,102,4,54
./data/10133.npy,124,149,59
./data/10134.npy,30,161,79
./data/10135.npy,53,184,58
./data/10136.npy,197,65,79
./data/10137.npy,12,156,17
./data/10138.npy,71,90,17
./data/10139.npy,142,109,96
./data/10140.npy,37,128,82
./data/10141.npy,60,184,46
./data/10142.npy,10,196,88
./data/10143.npy,54,174,10
./data/10144.npy,76,117,76
./data/10145.npy,84,152,96
./data/10146.npy,132,18,94
./data/10147.npy,95,33,51
./data/10148.npy,139,183,66
./data/10149.npy,175,188,28
./data/10150.npy,31,22,90
./data/10151.npy,107,184,41
./data/10152.npy,184,5,35
./data/10153.npy,22,86,11
./data/10154.npy,28,43,20
./data/10155.npy,57,136,35
./data/10156.npy,157,49,66
./data/10157.npy,191,52,97
./data/10158.npy,13,175,33
./data/10159.npy,21,167,21
./data/10160.npy,117,118,50
./data/10161.npy,91,144,61
./data/10162.npy,125,59,84
./data/10163.npy,151,40,76
./data/10164.npy,174,132,19
./data/10165.npy,172,68,51
./data/10166.npy,138,130,46
./data/10167.npy,135,110,87
./data/10168.npy,51,22,23
./data/10169.npy,57,57,60
./data/10170.npy,84,62,82
./data/10171.npy,75,140,74
./data/10172.npy,89,71,37
./data/10173.npy,76,48,23
./data/10174.npy,187,112,99
./data/10175.npy,110,138,44
./data/10176.npy,16,133,33
./data/10177.npy,72,80,71
./data/10178.npy,5,28,29
./data/10179.npy,180,45,89
./data/10180.npy,195,175,14
./data/10181.npy,180,58,62
./data/10182.npy,59,46,65
./data/10183.npy,148,4,86
./data/10184.npy,134,147,85
./data/10185.npy,43,6,35
./data/10186.npy,49,33,18
./data/10187.npy,141,64,81
./data/10188.npy,53,31,91
./data/10189.npy,140,2,73
./data/10190.npy,91,10,91
./data/10191.npy,65,55,20
./data/10192.npy,10,18,18
./data/10193.npy,98,94,65
./data/10194.npy,101,173,60
./data/10195.npy,70,127,93
./data/10196.npy,138,111,14
./data/10197.npy,27,121,49
./data/10198.npy,143,179,40
./data/10199.npy,117,60,66
./data/10200.npy,146,62,46
./data/10201.npy,106,62,70
./data/10202.npy,127,145,78
./data/10203.npy,3,19,28
./data/10204.npy,100,151,62
./data/10205.npy,107,179,33
./data/10206.npy,183,27,64
./data/10207.npy,130,95,11
./data/10208.npy,112,20,41
./data/10209.npy,73,34,45
./data/10210.npy,40,101,20
./data/10211.npy,164,185,60
./data/10212.npy,44,122,36
./data/10213.npy,178,25,82
./data/10214.npy,58,175,18
./data/10215.npy,130,176,12
./data/10216.npy,26,120,42
./data/10217.npy,198,97,58
./data/10218.npy,171,39,17
./data/10219.npy,159,126,15
./data/10220.npy,165,141,56
./data/10221.npy,111,104,82
./data/10222.npy,87,154,35
./data/10223.npy,51,129,98
./data/10224.npy,12,38,71
./data/10225.npy,0,174,50
./data/10226.npy,92,141,93
./data/10227.npy,128,141,19
./data/10228.npy,67,55,65
./data/10229.npy,148,84,45
./data/10230.npy,41,82,95
./data/10231.npy,171,124,97
./data/10232.npy,45,165,63
./data/10233.npy,143,155,43
./data/10234.npy,74,169,88
./data/10235.npy,40,60,27
./data/10236.npy,6,70,82
./data/10237.npy,7,39,85
./data/10238.npy,88,151,21
./data/10239.npy,75,94,74
./data/10240.npy,154,124,58
./data/10241.npy,159,108,83
./data/10242.npy,170,8,85
./data/10243.npy,25,28,13
./data/10244.npy,125,160,78
./data/10245.npy,179,35,19
./data/10246.npy,124,112,29
./data/10247.npy,146,119,34
./data/10248.npy,53,44,30
./data/10249.npy,149,84,59
./data/10250.npy,124,12,73
./data/10251.npy,20,32,70
./data/10252.npy,2,140,90
./data/10253.npy,190,126,32
./data/10254.npy,18,153,57
./data/10255.npy,106,96,88
./data/10256.npy,164,0,94
./data/10257.npy,171,86,11
./data/10258.npy,100,60,42
./data/10259.npy,81,37,67
./data/10260.npy,107,122,47
./data/10261.npy,35,31,44
./data/10262.npy,149,156,85
./data/10263.npy,192,147,51
./data/10264.npy,174,90,12
./data/10265.npy,74,172,15
./data/10266.npy,187,177,55
./data/10267.npy,75,156,70
./data/10268.npy,149,1,15
./data/10269.npy,173,47,19
./data/10270.npy,18,73,40
./data/10271.npy,56,93,46
./data/10272.npy,61,157,30
./data/10273.npy,80,76,68
./data/10274.npy,169,47,82
./data/10275.npy,56,53,93
./data/10276.npy,24,36,57
./data/10277.npy,17,71,67
./data/10278.npy,14,90,18
./data/10279.npy,22,141,21
./data/10280.npy,117,74,32
./data/10281.npy,0,71,58
./data/10282.npy,66,67,49
./data/10283.npy,43,21,94
./data/10284.npy,180,74,22
./data/10285.npy,181,87,22
./data/10286.npy,115,163,31
./data/10287.npy,36,54,44
./data/10288.npy,89,165,93
./data/10289.npy,5,83,13
./data/10290.npy,119,84,55
./data/10291.npy,90,192,94
./data/10292.npy,175,166,21
./data/10293.npy,96,165,95
./data/10294.npy,96,76,28
./data/10295.npy,49,177,54
./data/10296.npy,77,78,27
./data/10297.npy,154,55,31
./data/10298.npy,141,64,96
./data/10299.npy,73,91,57
./data/10300.npy,147,156,59
./data/10301.npy,163,78,77
./data/10302.npy,162,7,28
./data/10303.npy,76,17,53
./data/10304.npy,21,78,17
./data/10305.npy,101,67,31
./data/10306.npy,96,177,97
./data/10307.npy,16,48,95
./data/10308.npy,177,183,91
./data/10309.npy,140,19,19
./data/10310.npy,194,62,13
./data/10311.npy,77,120,52
./data/10312.npy,177,194,42
./data/10313.npy,53,73,12
./data/10314.npy,166,148,75
./data/10315.npy,173,146,61
./data/10316.npy,166,163,61
./data/10317.npy,184,165,46
./data/10318.npy,21,107,44
./data/10319.npy,9,170,28
./data/10320.npy,66,94,82
./data/10321.npy,195,50,49
./data/10322.npy,185,155,30
./data/10323.npy,147,100,76
./data/10324.npy,167,106,48
./data/10325.npy,89,14,10
./data/10326.npy,144,42,54
./data/10327.npy,3,118,28
./data/10328.npy,93,177,41
./data/10329.npy,111,148,18
./data/10330.npy,48,188,47
./data/10331.npy,143,105,61
./data/10332.npy,112,90,22
./data/10333.npy,173,40,22
./data/10334.npy,21,78,31
./data/10335.npy,68,192,47
./data/10336.npy,102,70,35
./data/10337.npy,187,77,50
./data/10338.npy,114,50,51
./data/10339.npy,88,97,64
./data/10340.npy,31,68,18
./data/10341.npy,137,126,85
./data/10342.npy,51,146,38
./data/10343.npy,155,152,15
./data/10344.npy,157,99,42
./data/10345.npy,49,170,89
./data/10346.npy,89,110,69
./data/10347.npy,195,112,33
./data/10348.npy,50,41,88
./data/10349.npy,111,46,45
./data/10350.npy,148,82,99
./data/10351.npy,139,168,86
./data/10352.npy,3,28,29
./data/10353.npy,175,86,43
./data/10354.npy,24,110,43
./data/10355.npy,179,4,18
./data/10356.npy,193,29,31
./data/10357.npy,86,0,40
./data/10358.npy,165,26,28
./data/10359.npy,172,62,33
./data/10360.npy,59,139,66
./data/10361.npy,86,180,50
./data/10362.npy,164,95,35
./data/10363.npy,30,122,60
./data/10364.npy,162,61,82
./data/10365.npy,84,138,27
./data/10366.npy,102,164,11
./data/10367.npy,149,187,69
./data/10368.npy,142,41,70
./data/10369.npy,79,85,96
./data/10370.npy,93,96,97
./data/10371.npy,87,24,28
./data/10372.npy,120,174,93
./data/10373.npy,45,120,48
./data/10374.npy,67,114,35
./data/10375.npy,39,79,54
./data/10376.npy,26,73,62
./data/10377.npy,44,124,35
./data/10378.npy,87,14,89
./data/10379.npy,116,195,77
./data/10380.npy,106,113,12
./data/10381.npy,3,168,58
./data/10382.npy,166,96,84
./data/10383.npy,104,152,24
./data/10384.npy,130,19,65
./data/10385.npy,74,141,92
./data/10386.npy,96,198,28
./data/10387.npy,43,162,99
./data/10388.npy,105,82,28
./data/10389.npy,139,161,66
./data/10390.npy,151,57,50
./data/10391.npy,31,126,15
./data/10392.npy,36,164,50
./data/10393.npy,100,44,81
./data/10394.npy,186,46,91
./data/10395.npy,167,124,69
./data/10396.npy,76,161,19
./data/10397.npy,194,24,31
./data/10398.npy,2,20,19
./data/10399.npy,70,185,64
./data/10400.npy,181,167,39
./data/10401.npy,47,63,32
./data/10402.npy,14,194,59
./data/10403.npy,178,160,12
./data/10404.npy,39,149,95
./data/10405.npy,8,174,69
./data/10406.npy,159,78,68
./data/10407.npy,158,189,86
./data/10408.npy,130,154,45
./data/10409.npy,66,92,26
./data/10410.npy,130,103,11
./data/10411.npy,44,116,40
./data/10412.npy,85,4,60
./data/10413.npy,13,121,87
./data/10414.npy,152,131,11
./data/10415.npy,15,192,35
./data/10416.npy,138,29,32
./data/10417.npy,108,174,78
./data/10418.npy,193,9,58
./data/10419.npy,13,73,52
./data/10420.npy,165,32,71
./data/10421.npy,48,104,88
./data/10422.npy,170,147,11
./data/10423.npy,109,70,40
./data/10424.npy,155,32,36
./data/10425.npy,177,60,14
./data/10426.npy,174,70,76
./data/10427.npy,74,134,43
./data/10428.npy,146,19,94
./data/10429.npy,46,136,62
./data/10430.npy,43,14,12
./data/10431.npy,56,190,73
./data/10432.npy,22,31,50
./data/10433.npy,103,68,60
./data/10434.npy,47,80,80
./data/10435.npy,171,40,65
./data/10436.npy,172,157,49
./data/10437.npy,157,148,20
./data/10438.npy,16,139,62
./data/10439.npy,162,110,42
./data/10440.npy,144,97,63
./data/10441.npy,60,3,66
./data/10442.npy,171,174,91
./data/10443.npy,142,81,52
./data/10444.npy,137,33,84
./data/10445.npy,55,124,17
./data/10446.npy,64,35,74
./data/10447.npy,158,80,67
./data/10448.npy,15,25,44
./data/10449.npy,160,105,23
./data/10450.npy,6,80,18
./data/10451.npy,101,162,56
./data/10452.npy,136,172,30
./data/10453.npy,140,148,43
./data/10454.npy,111,148,44
./data/10455.npy,134,33,13
./data/10456.npy,159,181,89
./data/10457.npy,22,178,27
./data/10458.npy,149,40,66
./data/10459.npy,182,1,73
./data/10460.npy,126,198,57
./data/10461.npy,40,133,15
./data/10462.npy,160,197,83
./data/10463.npy,73,177,45
./data/10464.npy,11,96,92
./data/10465.npy,13,41,19
./data/10466.npy,66,186,36
./data/10467.npy,199,195,19
./data/10468.npy,40,18,71
./data/10469.npy,198,13,19
./data/10470.npy,15,50,72
./data/10471.npy,47,127,46
./data/10472.npy,37,36,15
./data/10473.npy,22,20,21
./data/10474.npy,110,99,12
./data/10475.npy,57,60,17
./data/10476.npy,141,69,48
./data/10477.npy,75,60,41
./data/10478.npy,47,183,20
./data/10479.npy,48,82,23
./data/10480.npy,94,8,41
./data/10481.npy,39,40,55
./data/10482.npy,117,180,80
./data/10483.npy,98,150,89
./data/10484.npy,60,115,31
./data/10485.npy,94,4,98
./data/10486.npy,147,112,32
./data/10487.npy,193,143,79
./data/10488.npy,20,48,48
./data/10489.npy,178,13,78
./data/10490.npy,114,71,31
./data/10491.npy,166,93,81
./data/10492.npy,39,114,48
./data/10493.npy,85,34,17
./data/10494.npy,26,117,54
./data/10495.npy,122,66,16
./data/10496.npy,120,195,50
./data/10497.npy,2,143,30
./data/10498.npy,139,170,96
./data/10499.npy,94,174,54
./data/10500.npy,6,70,18
./data/10501.npy,136,179,14
./data/10502.npy,97,185,78
./data/10503.npy,25,136,98
./data/10504.npy,104,92,80
./data/10505.npy,94,154,28
./data/10506.npy,22,141,83
./data/10507.npy,120,174,22
./data/10508.npy,185,17,91
./data/10509.npy,0,9,19
./data/10510.npy,133,193,83
./data/10511.npy,153,4,60
./data/10512.npy,59,117,86
./data/10513.npy,15,182,46
./data/10514.npy,186,95,56
./data/10515.npy,162,133,71
./data/10516.npy,116,107,52
./data/10517.npy,91,13,36
./data/10518.npy,194,188,33
./data/10519.npy,128,186,30
./data/10520.npy,66,24,87
./data/10521.npy,105,15,51
./data/10522.npy,46,177,58
./data/10523.npy,98,181,39
./data/10524.npy,0,124,69
./data/10525.npy,38,79,94
./data/10526.npy,197,165,53
./data/10527.npy,176,168,70
./data/10528.npy,138,108,75
./data/10529.npy,93,124,67
./data/10530.npy,39,24,82
./data/10531.npy,77,136,64
./data/10532.npy,127,100,58
./data/10533.npy,184,97,56
./data/10534.npy,51,140,30
./data/10535.npy,123,171,50
./data/10536.npy,9,67,59
./data/10537.npy,7,194,26
./data/10538.npy,48,162,56
./data/10539.npy,117,82,23
./data/10540.npy,49,181,85
./data/10541.npy,49,97,66
./data/10542.npy,119,83,70
./data/10543.npy,55,137,65
./data/10544.npy,152,101,87
./data/10545.npy,188,147,54
./data/10546.npy,196,192,73
./data/10547.npy,45,100,77
./data/10548.npy,69,25,83
./data/10549.npy,135,157,66
./data/10550.npy,170,182,42
./data/10551.npy,45,103,37
./data/10552.npy,58,29,65
./data/10553.npy,156,180,66
./data/10554.npy,158,127,47
./data/10555.npy,150,43,48
./data/10556.npy,79,148,72
./data/10557.npy,76,124,80
./data/10558.npy,45,12,25
./data/10559.npy,116,83,23
./data/10560.npy,151,148,11
./data/10561.npy,109,80,38
./data/10562.npy,63,42,36
./data/10563.npy,114,63,11
./data/10564.npy,56,92,12
./data/10565.npy,6,80,73
./data/10566.npy,50,140,80
./data/10567.npy,177,22,36
./data/10568.npy,87,185,73
./data/10569.npy,82,149,19
./data/10570.npy,64,137,93
./data/10571.npy,113,74,71
./data/10572.npy,38,183,79
./data/10573.npy,71,139,43
./data/10574.npy,101,10,73
./data/10575.npy,177,38,61
./data/10576.npy,36,89,43
./data/10577.npy,168,161,94
./data/10578.npy,30,179,73
./data/10579.npy,193,162,99
./data/10580.npy,121,35,66
./data/10581.npy,164,4,23
./data/10582.npy,78,36,89
./data/10583.npy,58,49,88
./data/10584.npy,88,67,89
./data/10585.npy,172,15,13
./data/10586.npy,10,54,47
./data/10587.npy,30,2,15
./data/10588.npy,55,178,65
./data/10589.npy,103,76,48
./data/10590.npy,150,102,49
./data/10591.npy,25,105,89
./data/10592.npy,102,112,33
./data/10593.npy,92,16,53
./data/10594.npy,51,6,83
./data/10595.npy,186,39,90
./data/10596.npy,22,69,60
./data/10597.npy,30,71,43
./data/10598.npy,140,185,58
./data/10599.npy,32,193,86
./data/10600.npy,14,114,69
./data/10601.npy,173,53,29
./data/10602.npy,58,108,69
./data/10603.npy,153,58,43
./data/10604.npy,64,108,88
./data/10605.npy,159,113,25
./data/10606.npy,101,74,74
./data/10607.npy,126,63,44
./data/10608.npy,38,66,96
./data/10609.npy,149,54,44
./data/10610.npy,97,133,78
./data/10611.npy,42,151,36
./data/10612.npy,32,8,39
./data/10613.npy,65,143,37
./data/10614.npy,146,136,25
./data/10615.npy,5,170,99
./data/10616.npy,106,62,77
./data/10617.npy,176,186,79
./data/10618.npy,199,2,22
./data/10619.npy,197,162,11
./data/10620.npy,134,48,81
./data/10621.npy,179,103,62
./data/10622.npy,153,94,96
./data/10623.npy,170,118,30
./data/10624.npy,36,193,62
./data/10625.npy,29,34,88
./data/10626.npy,67,108,29
./data/10627.npy,189,17,10
./data/10628.npy,54,1,64
./data/10629.npy,141,130,59
./data/10630.npy,69,62,88
./data/10631.npy,95,171,89
./data/10632.npy,84,24,17
./data/10633.npy,32,119,61
./data/10634.npy,118,191,54
./data/10635.npy,59,162,99
./data/10636.npy,62,119,48
./data/10637.npy,175,93,85
./data/10638.npy,176,90,37
./data/10639.npy,17,172,51
./data/10640.npy,186,31,33
./data/10641.npy,84,147,86
./data/10642.npy,40,113,89
./data/10643.npy,3,45,43
./data/10644.npy,116,184,12
./data/10645.npy,37,81,97
./data/10646.npy,172,141,13
./data/10647.npy,94,16,16
./data/10648.npy,133,53,30
./data/10649.npy,144,92,70
./data/10650.npy,84,107,18
./data/10651.npy,95,149,86
./data/10652.npy,192,66,78
./data/10653.npy,180,134,84
./data/10654.npy,14,140,99
./data/10655.npy,57,97,17
./data/10656.npy,118,186,26
./data/10657.npy,154,186,95
./data/10658.npy,1,104,53
./data/10659.npy,142,96,80
./data/10660.npy,149,34,93
./data/10661.npy,45,57,62
./data/10662.npy,67,187,89
./data/10663.npy,69,88,56
./data/10664.npy,34,63,21
./data/10665.npy,139,3,43
./data/10666.npy,135,41,82
./data/10667.npy,0,19,34
./data/10668.npy,170,5,71
./data/10669.npy,61,32,37
./data/10670.npy,22,50,58
./data/10671.npy,134,42,52
./data/10672.npy,48,169,98
